,0
0,7.501147747039795
1,6.742781639099121
2,4.804891586303711
3,2.354313850402832
4,3.770939350128174
5,2.408061981201172
6,2.2516140937805176
7,2.0226686000823975
8,1.6455998420715332
9,0.7374764084815979
10,1.6622047424316406
11,1.9917395114898682
12,1.3862940073013306
13,2.1039416790008545
14,1.3961199522018433
15,1.5464905500411987
16,1.747395396232605
17,1.5975428819656372
18,0.9100933074951172
19,0.26051536202430725
20,1.5935697555541992
21,2.1982550621032715
22,1.0735745429992676
23,2.8112077713012695
24,0.629031777381897
25,0.713293731212616
26,1.3657658100128174
27,1.3234751224517822
28,1.755995273590088
29,1.446244716644287
30,0.9168019890785217
31,1.0356802940368652
32,0.7905409932136536
33,0.939123809337616
34,1.4623130559921265
35,1.9457639455795288
36,1.191493272781372
37,2.3807570934295654
38,1.9974547624588013
39,1.2878161668777466
40,0.7291852235794067
41,0.7254350185394287
42,0.8133952021598816
43,1.5238144397735596
44,0.6631889939308167
45,1.1349939107894897
46,0.647430419921875
47,1.2599081993103027
48,0.507892370223999
49,1.6506563425064087
50,0.8218899965286255
51,2.1400277614593506
52,1.0455164909362793
53,0.5629642605781555
54,0.754845380783081
55,0.5551244616508484
56,0.5271088480949402
57,0.777680516242981
58,1.155633568763733
59,0.49201828241348267
60,0.6258179545402527
61,0.9758122563362122
62,1.0456953048706055
63,0.9811789393424988
64,0.6950407028198242
65,1.1830838918685913
66,1.5954062938690186
67,0.5304924249649048
68,0.5954599380493164
69,1.0563855171203613
70,0.6148405075073242
71,0.6687101721763611
72,0.783845841884613
73,1.0568344593048096
74,0.5423019528388977
75,0.606741189956665
76,0.5980544090270996
77,0.5423553586006165
78,0.9326754808425903
79,0.36796098947525024
80,0.7455556392669678
81,0.8341230154037476
82,0.2217506766319275
83,1.1134713888168335
84,0.37031039595603943
85,0.33687829971313477
86,0.49327728152275085
87,0.754631757736206
88,0.555426836013794
89,0.46068131923675537
90,0.7736035585403442
91,0.4603123664855957
92,0.5586671829223633
93,0.8895413279533386
94,0.4158540964126587
95,0.419031023979187
96,0.3929021954536438
97,0.4928489327430725
98,0.47099176049232483
99,0.5171315670013428
100,0.21320171654224396
101,0.5199214220046997
102,0.5677540302276611
103,0.6300682425498962
104,0.6949446201324463
105,0.5997263193130493
106,0.5566890239715576
107,0.3178437352180481
108,0.2182738184928894
109,0.20101231336593628
110,0.4622843563556671
111,0.36221128702163696
112,0.27039462327957153
113,0.6618077754974365
114,0.7639377117156982
115,0.7036857604980469
